0,1,2,3,4,5,6,7,8,9,10
0.48339253377409824,0.7574417130828937,-0.7232751262102269,-0.5341725509010413,-0.3975158712863278,0.08391466429232507,0.18066741704271502,1.3557340061535141,0.2876109301464364,0.40776314675063646,-0.04695148071654556
0.48339253377409824,0.7574417130828937,-0.7232751262102269,-0.5341725509010413,-0.3975158712863278,-0.4293378969569376,0.38543026627184795,-0.19760890274980683,0.2876109301464364,0.40776314675063646,-0.04695148071654556
0.48339253377409824,0.7574417130828937,1.260680666913915,-0.5341725509010413,-0.3975158712863278,0.1260951837901277,0.005831445777839988,0.7181678868275242,0.2876109301464364,0.40776314675063646,-0.04695148071654556
0.48339253377409824,0.7574417130828937,-0.7232751262102269,-0.5341725509010413,-0.3975158712863278,-0.5769697151992469,0.46418520828305293,-0.23238523653122448,0.2876109301464364,0.40776314675063646,-0.04695148071654556
0.48339253377409824,-1.3202336004573343,-0.7232751262102269,-0.5341725509010413,-0.3975158712863278,-0.2255216267435552,-0.5281270610581298,-0.5801485743454008,0.2876109301464364,-2.452404068314541,-0.04695148071654556
0.48339253377409824,0.7574417130828937,-0.7232751262102269,-0.5341725509010413,-0.3975158712863278,2.400468795111647,1.1307670374658918,4.89132794059764,0.2876109301464364,0.40776314675063646,-1.3276835380400969
0.48339253377409824,0.7574417130828937,2.2526585634759857,1.8720542609559432,2.5156228272448207,-0.36606711771023365,0.15420575652695015,-0.20920101401027938,0.2876109301464364,0.40776314675063646,-0.04695148071654556
0.48339253377409824,0.7574417130828937,1.260680666913915,1.8720542609559432,-0.3975158712863278,-0.36066801121451486,0.07576583428379001,-0.41785901669878517,0.2876109301464364,-2.452404068314541,-1.3276835380400969
-2.0687121337859256,0.7574417130828937,-0.7232751262102269,-0.5341725509010413,-0.3975158712863278,-0.31680027093680013,-0.5281270610581298,-0.46422746174067536,0.2876109301464364,0.40776314675063646,-0.04695148071654556
0.48339253377409824,-1.3202336004573343,-0.7232751262102269,-0.5341725509010413,-0.3975158712863278,0.6757917138854919,-0.5281270610581298,0.4515493278366557,0.2876109301464364,0.40776314675063646,-1.3276835380400969
0.48339253377409824,0.7574417130828937,0.26870277035184403,1.8720542609559432,-0.3975158712863278,-0.03672162147139051,-0.07764879275403729,0.1501544350643695,0.2876109301464364,-2.452404068314541,-0.04695148071654556
0.48339253377409824,0.7574417130828937,1.260680666913915,1.8720542609559432,-0.3975158712863278,0.1050049240412264,-0.016219937985297406,0.4515493278366557,2.0819815362696934,0.40776314675063646,-0.04695148071654556
0.48339253377409824,0.7574417130828937,-0.7232751262102269,-0.5341725509010413,-0.3975158712863278,-0.4357493359206036,-0.5230489421326306,-0.7076617982105988,0.2876109301464364,0.40776314675063646,-1.3276835380400969
0.48339253377409824,0.7574417130828937,-0.7232751262102269,-0.5341725509010413,-0.3975158712863278,-0.30296506054152084,0.46922552457177,0.39358877153429295,0.2876109301464364,0.40776314675063646,-1.3276835380400969
0.48339253377409824,0.7574417130828937,-0.7232751262102269,-0.5341725509010413,-0.3975158712863278,0.12710751625807498,-0.5281270610581298,0.13856232380389696,0.2876109301464364,0.40776314675063646,1.2337805766070058
0.48339253377409824,0.7574417130828937,1.260680666913915,-0.5341725509010413,2.5156228272448207,2.024218561191247,-0.5281270610581298,2.9206690263173076,0.2876109301464364,0.40776314675063646,-1.3276835380400969
0.48339253377409824,0.7574417130828937,0.26870277035184403,-0.5341725509010413,-0.3975158712863278,1.2381423998301968,2.9270097548574547,2.3294713520332078,0.2876109301464364,0.40776314675063646,-0.04695148071654556
0.48339253377409824,0.7574417130828937,-0.7232751262102269,-0.5341725509010413,-0.3975158712863278,-0.1269879331966882,0.20681405779043507,-0.20920101401027938,0.2876109301464364,0.40776314675063646,1.2337805766070058
0.48339253377409824,0.7574417130828937,1.260680666913915,-0.5341725509010413,2.5156228272448207,-0.15516452022122035,0.1280591157792301,0.13856232380389696,0.2876109301464364,0.40776314675063646,-0.04695148071654556
-2.0687121337859256,-1.3202336004573343,0.26870277035184403,1.8720542609559432,-0.3975158712863278,-0.1512839124274225,-0.5281270610581298,-0.7772144657734341,0.2876109301464364,0.40776314675063646,-1.3276835380400969
-2.0687121337859256,-1.3202336004573343,2.2526585634759857,-0.5341725509010413,-0.3975158712863278,-0.8582294192105949,12.59780161406538,2.3410634632936804,-2.403944979038449,0.40776314675063646,1.2337805766070058
0.48339253377409824,-1.3202336004573343,-0.7232751262102269,-0.5341725509010413,2.5156228272448207,0.28081332930806785,-0.5281270610581298,-0.23238523653122448,0.2876109301464364,0.40776314675063646,1.2337805766070058
0.48339253377409824,0.7574417130828937,0.26870277035184403,-0.5341725509010413,-0.3975158712863278,-0.2555541566259907,-0.5281270610581298,-1.136569914848083,-1.5067596759768207,0.40776314675063646,1.2337805766070058
